Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Weather Conditions,Roadwork and Construction Activity
2023-04-08,M.G. Road,Trinity Circle,57996,36.098849,1.5,100,100,2,Clear,No
2023-04-08,M.G. Road,Anil Kumble Circle,25755,20,1.5,76.274003,100,2,Fog,No
2023-04-08,Jayanagar,Jayanagar 4th Block,8746,53.497081,1.0158722,35.529578,42.910691,0,Clear,No
2023-04-08,Jayanagar,South End Circle,35971,32.848579,1.5,100,100,2,Clear,No
2023-04-09,Indiranagar,100 Feet Road,48452,31.939193,1.5,100,100,7,Overcast,No
2023-04-09,Indiranagar,CMH Road,10917,55.664243,1.0373654,41.951741,51.763794,0,Fog,No
2023-04-09,Koramangala,Sony World Junction,49903,33.924924,1.5,100,100,2,Clear,No
2023-04-09,Electronic City,Silk Board Junction,17995,33.773102,1.1391719,54.019657,94.455597,1,Rain,No
2023-04-09,M.G. Road,Trinity Circle,47676,40.709387,1.5,100,100,2,Windy,No
2023-04-09,M.G. Road,Anil Kumble Circle,40557,20.644358,1.5,100,100,0,Clear,No
2023-04-09,Jayanagar,Jayanagar 4th Block,30581,35.352499,1.5,100,100,2,Clear,No
2023-04-10,Indiranagar,100 Feet Road,33704,47.506814,1.5,100,100,3,Clear,No
2023-04-10,Indiranagar,CMH Road,47578,27.831023,1.5,100,100,0,Clear,No
2023-04-10,Koramangala,Sony World Junction,13608,43.461301,1.0032568,40.645455,65.192437,1,Clear,No
2023-04-10,Koramangala,Sarjapur Road,55556,21.036026,1.5,100,100,2,Overcast,Yes
2023-04-10,M.G. Road,Anil Kumble Circle,38415,24.821267,1.5,100,100,1,Clear,No
2023-04-10,Jayanagar,South End Circle,28269,41.85473,1.5,88.564842,100,1,Clear,No
2023-04-10,Hebbal,Ballari Road,10857,36.043891,1.3665814,29.293132,51.529138,0,Clear,Yes
2023-04-10,Yeshwanthpur,Tumkur Road,29900,34.8477,1.5,92.657729,100,0,Clear,No
2023-04-11,Indiranagar,100 Feet Road,37222,46.205972,1.5,100,100,2,Windy,No
2023-04-11,Indiranagar,CMH Road,20460,52.426924,1.0176815,68.34374,99.296964,1,Clear,No
2023-04-11,Whitefield,ITPL Main Road,16224,25.124674,1.0797849,58.868764,85.371247,1,Clear,Yes
2023-04-11,Koramangala,Sarjapur Road,30976,23.994946,1.5,100,100,3,Clear,No
2023-04-11,Electronic City,Silk Board Junction,16483,51.084222,1.1680799,50.271185,78.086921,0,Clear,No
2023-04-11,M.G. Road,Trinity Circle,38897,37.357923,1.5,100,100,2,Clear,No
2023-04-11,M.G. Road,Anil Kumble Circle,37125,28.05437,1.5,100,100,2,Fog,No
2023-04-11,Jayanagar,Jayanagar 4th Block,15108,41.857832,1.3239154,52.043533,71.110445,1,Clear,No
2023-04-11,Jayanagar,South End Circle,30954,37.332797,1.5,100,100,2,Clear,No
2023-04-11,Hebbal,Hebbal Flyover,32096,43.010916,1.5,98.722067,100,3,Rain,No
2023-04-12,Indiranagar,100 Feet Road,25051,41.097089,1.5,75.187897,100,1,Clear,No
2023-04-12,Indiranagar,CMH Road,30634,39.271487,1.5,100,100,2,Clear,No
2023-04-12,Koramangala,Sarjapur Road,46597,27.033423,1.5,100,100,0,Clear,No
2023-04-12,Electronic City,Silk Board Junction,22527,45.26117,1.3420948,80.445169,100,2,Clear,No
2023-04-12,M.G. Road,Trinity Circle,24201,47.740172,1.2536034,88.604448,100,2,Rain,No
2023-04-12,M.G. Road,Anil Kumble Circle,28345,40.321314,1.5,88.323383,100,1,Clear,No
2023-04-12,Jayanagar,Jayanagar 4th Block,32080,43.496175,1.5,99.554036,100,0,Clear,No
2023-04-12,Jayanagar,South End Circle,27539,43.366517,1.5,99.724984,100,3,Rain,No
2023-04-13,Indiranagar,100 Feet Road,10803,50.764423,1.3438086,40.443314,56.673699,0,Clear,No
2023-04-13,Indiranagar,CMH Road,23041,33.407789,1.2775933,85.989322,100,1,Clear,No
2023-04-13,Whitefield,Marathahalli Bridge,23805,56.27278,1.1015159,77.921954,100,2,Clear,No
2023-04-13,Koramangala,Sony World Junction,63444,30.310387,1.5,100,100,1,Clear,Yes
2023-04-13,Koramangala,Sarjapur Road,42885,32.583728,1.5,100,100,0,Clear,No
2023-04-13,Electronic City,Hosur Road,13600,26.018968,1.3773667,42.313931,72.916289,0,Overcast,Yes
2023-04-13,M.G. Road,Trinity Circle,38691,33.273743,1.5,100,100,2,Rain,No
2023-04-13,M.G. Road,Anil Kumble Circle,38529,29.926926,1.5,100,100,0,Rain,No
2023-04-13,Jayanagar,Jayanagar 4th Block,19711,26.663991,1.3594756,73.649834,97.685215,2,Overcast,No
2023-04-14,Indiranagar,100 Feet Road,22819,34.83977,1.1419971,82.286973,100,2,Clear,No
2023-04-14,Indiranagar,CMH Road,21284,48.887351,1.0790224,72.855607,100,4,Overcast,Yes
2023-04-14,Whitefield,Marathahalli Bridge,24328,51.784902,1.328397,89.548436,100,4,Clear,No
2023-04-14,Koramangala,Sony World Junction,47648,48.215497,1.5,100,100,1,Clear,No
2023-04-14,M.G. Road,Anil Kumble Circle,25749,29.806467,1.5,94.326116,100,2,Rain,No
2023-04-14,Hebbal,Hebbal Flyover,43826,36.623143,1.5,100,100,3,Clear,No
2023-04-14,Hebbal,Ballari Road,9834,55.247083,1.2865407,42.745505,48.495312,1,Clear,No
2023-04-14,Yeshwanthpur,Tumkur Road,23420,39.476691,1.1090236,86.104543,100,0,Overcast,No
2023-04-15,Indiranagar,100 Feet Road,41824,20,1.5,100,100,3,Clear,No
2023-04-15,Whitefield,Marathahalli Bridge,20696,72.178264,1.2887362,63.759773,100,0,Clear,No
2023-04-15,Koramangala,Sony World Junction,62703,37.851061,1.5,100,100,4,Clear,Yes
2023-04-15,Electronic City,Hosur Road,20240,52.00891,1.26148,70.522586,100,1,Clear,No
2023-04-15,M.G. Road,Trinity Circle,35398,29.454619,1.5,100,100,2,Rain,No
2023-04-15,M.G. Road,Anil Kumble Circle,25378,49.062351,1.5,85.870064,100,2,Clear,No
2023-04-15,Jayanagar,Jayanagar 4th Block,18777,28.449482,1.2742827,72.181924,91.042584,1,Clear,No
2023-04-15,Jayanagar,South End Circle,31877,34.956416,1.5,100,100,1,Clear,No
2023-04-15,Hebbal,Hebbal Flyover,8193,56.283102,1.0829005,19.602123,42.765278,0,Clear,No
2023-04-15,Hebbal,Ballari Road,35186,33.391445,1.5,100,100,2,Clear,No
2023-04-15,Yeshwanthpur,Yeshwanthpur Circle,22081,48.591193,1.2621196,68.623281,100,1,Clear,No
2023-04-16,Indiranagar,100 Feet Road,44975,23.482318,1.5,100,100,3,Rain,No
2023-04-16,Indiranagar,CMH Road,38809,33.549926,1.5,100,100,1,Clear,No
2023-04-16,Whitefield,ITPL Main Road,25018,38.297266,1.5,86.480871,100,1,Overcast,No
2023-04-16,Koramangala,Sony World Junction,31886,49.903077,1.5,100,100,2,Clear,No
2023-04-16,Koramangala,Sarjapur Road,49293,37.625634,1.5,100,100,2,Overcast,No
2023-04-16,Electronic City,Silk Board Junction,13135,46.616281,1.231245,50.56943,66.329055,1,Fog,No
2023-04-16,M.G. Road,Trinity Circle,53313,30.79453,1.5,100,100,2,Overcast,No
2023-04-16,M.G. Road,Anil Kumble Circle,55474,35.833814,1.5,100,100,5,Fog,No
2023-04-16,Hebbal,Hebbal Flyover,41302,32.236162,1.5,100,100,3,Overcast,No
2023-04-16,Hebbal,Ballari Road,18330,32.397889,1.2665802,68.986651,92.587003,1,Clear,No
2023-04-16,Yeshwanthpur,Tumkur Road,26241,54.120732,1.5,95.079866,100,5,Clear,No
2023-04-17,Indiranagar,100 Feet Road,38635,30.252061,1.5,100,100,2,Overcast,No
2023-04-17,Koramangala,Sony World Junction,42943,25.11013,1.5,100,100,0,Clear,No
2023-04-17,Electronic City,Hosur Road,13524,56.845471,1.0622635,36.329642,69.436648,1,Windy,No
2023-04-17,Electronic City,Silk Board Junction,15108,45.680642,1.3714477,52.583022,73.552575,0,Clear,No
2023-04-17,M.G. Road,Trinity Circle,51750,31.875285,1.5,100,100,1,Clear,No
2023-04-17,M.G. Road,Anil Kumble Circle,54520,34.854683,1.5,100,100,2,Clear,No
2023-04-17,Jayanagar,South End Circle,23175,57.070791,1.3966674,69.425427,100,0,Clear,No
2023-04-18,Indiranagar,100 Feet Road,22801,60.634705,1.26962,71.497666,100,0,Clear,No
2023-04-18,Indiranagar,CMH Road,38443,32.832849,1.5,100,100,4,Fog,No
2023-04-18,Whitefield,Marathahalli Bridge,18041,35.55798,1.1696267,61.877621,90.215986,1,Clear,No
2023-04-18,Koramangala,Sony World Junction,46344,30.64283,1.5,100,100,3,Fog,No
2023-04-18,Koramangala,Sarjapur Road,44541,37.58792,1.5,100,100,3,Clear,No
2023-04-18,Electronic City,Silk Board Junction,14941,44.627474,1.1708395,43.749254,78.457118,0,Fog,No
2023-04-18,M.G. Road,Trinity Circle,13186,26.389645,1.193098,35.707395,66.241971,0,Fog,No
2023-04-18,M.G. Road,Anil Kumble Circle,13662,57.207402,1.0501124,49.298783,69.059156,0,Clear,No
2023-04-18,Jayanagar,South End Circle,23033,45.507041,1.0582696,83.662024,100,1,Overcast,No
2023-04-18,Hebbal,Hebbal Flyover,44922,56.26555,1.5,100,100,3,Clear,No
2023-04-18,Hebbal,Ballari Road,43057,38.857403,1.5,100,100,0,Clear,No
2023-04-19,Indiranagar,CMH Road,34646,62.390355,1.5,100,100,3,Fog,No
2023-04-19,Koramangala,Sony World Junction,45263,44.60848,1.5,100,100,2,Clear,No
2023-04-19,Koramangala,Sarjapur Road,30517,42.063704,1.5,97.532692,100,2,Rain,No
2023-04-19,Jayanagar,South End Circle,25097,31.629522,1.5,90.428424,100,3,Clear,No
2023-04-19,Yeshwanthpur,Yeshwanthpur Circle,17988,57.020797,1.2898111,62.553174,87.90235,0,Clear,No
2023-04-20,Indiranagar,100 Feet Road,37674,30.114799,1.5,100,100,0,Clear,No
2023-04-20,Indiranagar,CMH Road,38429,37.742435,1.5,100,100,2,Clear,No
2023-04-20,Whitefield,ITPL Main Road,23204,34.127737,1.1280753,69.475777,100,0,Clear,No
2023-04-20,Koramangala,Sarjapur Road,29379,33.724681,1.5,98.744351,100,5,Rain,No
2023-04-20,Electronic City,Hosur Road,21113,51.544996,1.1302045,66.588402,100,2,Overcast,No
2023-04-20,M.G. Road,Trinity Circle,24716,38.921363,1.0683155,89.907623,100,1,Windy,No
2023-04-20,M.G. Road,Anil Kumble Circle,51772,47.121361,1.5,100,100,3,Clear,No
2023-04-20,Jayanagar,South End Circle,19054,44.305042,1.3869258,67.687046,98.041534,0,Clear,No
2023-04-20,Yeshwanthpur,Tumkur Road,31859,30.241676,1.5,100,100,1,Clear,No
2023-04-21,Indiranagar,100 Feet Road,23945,34.074005,1.1361311,72.621499,100,1,Clear,No
2023-04-21,Indiranagar,CMH Road,12170,58.433683,1.2710401,34.946756,55.852706,0,Fog,No
2023-04-21,Whitefield,Marathahalli Bridge,17848,54.955497,1.014958,50.907214,85.441396,0,Fog,Yes
2023-04-21,Koramangala,Sony World Junction,58679,58.931136,1.5,100,100,0,Clear,No
2023-04-21,Electronic City,Hosur Road,4924,53.777432,1.1542005,12.565993,25.768412,0,Clear,No
2023-04-21,M.G. Road,Trinity Circle,37683,32.124467,1.5,100,100,2,Clear,No
2023-04-21,M.G. Road,Anil Kumble Circle,39894,32.701054,1.5,100,100,3,Overcast,No
2023-04-21,Hebbal,Ballari Road,31281,29.803786,1.5,97.038048,100,4,Clear,No
2023-04-22,Indiranagar,100 Feet Road,38600,24.995549,1.5,100,100,0,Clear,No
2023-04-22,Indiranagar,CMH Road,48402,45.741121,1.5,100,100,2,Rain,No
2023-04-22,Koramangala,Sarjapur Road,67271,34.399203,1.5,100,100,2,Clear,Yes
2023-04-22,Electronic City,Hosur Road,18637,40.422762,1.2268406,61.881047,98.183427,1,Clear,No
2023-04-22,Electronic City,Silk Board Junction,21791,50.462172,1.1535418,80.308986,100,1,Windy,Yes
2023-04-22,M.G. Road,Trinity Circle,34935,43.293846,1.5,100,100,2,Clear,No
2023-04-22,M.G. Road,Anil Kumble Circle,13987,40.173849,1.099065,49.294321,69.331712,0,Clear,No
2023-04-22,Jayanagar,South End Circle,27416,38.389807,1.5,92.2034,100,1,Clear,Yes
2023-04-22,Hebbal,Hebbal Flyover,40697,39.741468,1.5,100,100,2,Clear,No
2023-04-22,Hebbal,Ballari Road,9625,51.516852,1.1918861,31.825661,53.077629,0,Clear,No
2023-04-23,Indiranagar,100 Feet Road,32263,27.321514,1.5,100,100,3,Fog,No
2023-04-23,Indiranagar,CMH Road,34195,47.752056,1.5,100,100,5,Overcast,No
2023-04-23,Whitefield,ITPL Main Road,34717,36.835176,1.5,100,100,2,Overcast,No
2023-04-23,Koramangala,Sony World Junction,52173,20,1.5,100,100,2,Rain,No
2023-04-23,Koramangala,Sarjapur Road,58371,36.434505,1.5,100,100,4,Clear,No
2023-04-23,M.G. Road,Trinity Circle,43459,43.552739,1.5,100,100,2,Windy,No
2023-04-23,M.G. Road,Anil Kumble Circle,25812,45.511028,1.5,93.106139,100,0,Fog,Yes
2023-04-23,Jayanagar,Jayanagar 4th Block,25975,28.321827,1.5,91.375206,100,0,Clear,Yes
2023-04-23,Jayanagar,South End Circle,28622,20,1.5,90.986744,100,2,Clear,No
2023-04-23,Hebbal,Hebbal Flyover,31717,32.487949,1.5,99.110144,100,2,Clear,No
2023-04-23,Yeshwanthpur,Tumkur Road,16754,35.523659,1.1675419,57.306009,81.633303,1,Fog,No
2023-04-24,Indiranagar,CMH Road,23508,36.560706,1.02289,81.259595,100,2,Clear,No
2023-04-24,Whitefield,Marathahalli Bridge,25390,20,1.5,91.096609,100,6,Clear,No
2023-04-24,Koramangala,Sony World Junction,51447,31.458379,1.5,100,100,0,Clear,No
2023-04-24,M.G. Road,Trinity Circle,22582,54.106179,1.0600476,76.040595,100,5,Overcast,Yes
2023-04-24,M.G. Road,Anil Kumble Circle,11199,46.368323,1.0293601,42.770182,51.906282,0,Clear,Yes
2023-04-24,Jayanagar,Jayanagar 4th Block,29031,36.774531,1.5,90.441145,100,3,Clear,No
2023-04-24,Hebbal,Hebbal Flyover,37535,22.60312,1.5,100,100,2,Clear,No
2023-04-24,Yeshwanthpur,Tumkur Road,11255,45.772874,1.3976943,27.603832,55.763632,0,Clear,No
2023-04-25,Indiranagar,100 Feet Road,22730,40.510543,1.1134321,81.607095,100,3,Clear,No
2023-04-25,Indiranagar,CMH Road,40912,44.628242,1.5,100,100,3,Clear,No
2023-04-25,Whitefield,Marathahalli Bridge,16932,46.793259,1.3396721,65.696361,87.475147,1,Rain,No
2023-04-25,Whitefield,ITPL Main Road,8400,32.950647,1.1182617,21.888567,43.844113,1,Fog,No
2023-04-25,Koramangala,Sarjapur Road,60314,20,1.5,100,100,3,Clear,No
2023-04-25,Electronic City,Silk Board Junction,22017,28.696125,1.0681533,65.794044,100,0,Overcast,No
2023-04-25,M.G. Road,Trinity Circle,40508,35.513164,1.5,100,100,0,Clear,No
2023-04-25,M.G. Road,Anil Kumble Circle,24906,48.119324,1.2128536,79.2232,100,1,Clear,Yes
2023-04-25,Jayanagar,Jayanagar 4th Block,23397,43.488938,1.0312102,69.116489,100,0,Clear,No
2023-04-25,Jayanagar,South End Circle,18095,56.484902,1.169382,53.273184,89.660912,0,Clear,No
2023-04-25,Hebbal,Hebbal Flyover,21798,65.31814,1.2122066,78.107535,100,3,Fog,No
2023-04-25,Hebbal,Ballari Road,9636,36.51668,1.3826217,22.975509,52.377981,0,Overcast,No
2023-04-26,Indiranagar,100 Feet Road,11814,42.95033,1.0251526,42.009666,56.365999,0,Clear,No
2023-04-26,Indiranagar,CMH Road,36512,47.187088,1.5,100,100,2,Clear,No
2023-04-26,Koramangala,Sarjapur Road,14165,32.188378,1.3842054,41.571312,74.089044,1,Clear,No
2023-04-26,M.G. Road,Trinity Circle,50640,34.829469,1.5,100,100,3,Overcast,No
2023-04-26,M.G. Road,Anil Kumble Circle,39805,33.463334,1.5,100,100,2,Clear,No
2023-04-26,Hebbal,Hebbal Flyover,25228,30.016958,1.5,86.258486,100,6,Rain,No
2023-04-26,Yeshwanthpur,Yeshwanthpur Circle,29735,31.74649,1.5,100,100,3,Rain,Yes
2023-04-26,Yeshwanthpur,Tumkur Road,22177,48.171608,1.1865272,73.396175,100,2,Overcast,No
2023-04-27,Indiranagar,100 Feet Road,38544,21.60794,1.5,100,100,2,Clear,No
2023-04-27,Indiranagar,CMH Road,10537,48.217316,1.3000169,34.160197,50.188985,1,Clear,Yes
2023-04-27,Koramangala,Sony World Junction,31940,52.0319,1.5,100,100,1,Rain,No
2023-04-27,Koramangala,Sarjapur Road,57462,35.009223,1.5,100,100,3,Clear,No
2023-04-27,M.G. Road,Anil Kumble Circle,53516,31.957573,1.5,100,100,2,Clear,No
2023-04-27,Jayanagar,Jayanagar 4th Block,33922,26.40852,1.5,100,100,3,Overcast,No
2023-04-27,Yeshwanthpur,Yeshwanthpur Circle,12386,34.005022,1.2428142,48.832848,65.837306,1,Overcast,No
2023-04-28,Indiranagar,100 Feet Road,11213,43.782112,1.0247212,41.651312,53.638757,1,Clear,No
2023-04-28,Indiranagar,CMH Road,37166,24.436353,1.5,100,100,3,Overcast,No
2023-04-28,Electronic City,Silk Board Junction,6970,39.313196,1.0086831,16.234126,30.911158,0,Clear,Yes
2023-04-28,M.G. Road,Trinity Circle,36705,33.486749,1.5,100,100,0,Overcast,No
2023-04-28,M.G. Road,Anil Kumble Circle,44069,43.775908,1.5,100,100,1,Clear,No
2023-04-28,Jayanagar,Jayanagar 4th Block,9742,41.181574,1.037984,36.807439,46.374011,1,Fog,No
2023-04-28,Hebbal,Ballari Road,29128,20,1.5,95.69623,100,1,Rain,No
2023-04-29,Indiranagar,100 Feet Road,32628,25.863423,1.5,100,100,2,Clear,No
2023-04-29,Indiranagar,CMH Road,40228,33.950265,1.5,100,100,2,Rain,No
2023-04-29,Whitefield,ITPL Main Road,16752,52.967214,1.2103483,62.461674,88.521856,0,Overcast,No
2023-04-29,Koramangala,Sarjapur Road,30690,23.329024,1.5,100,100,2,Clear,No
2023-04-29,M.G. Road,Trinity Circle,54608,20,1.5,100,100,0,Rain,Yes
2023-04-29,M.G. Road,Anil Kumble Circle,13780,38.672315,1.1449819,48.724098,65.14849,1,Clear,No
2023-04-29,Jayanagar,Jayanagar 4th Block,17567,35.8116,1.0207994,66.663128,87.350374,0,Clear,No
2023-04-29,Yeshwanthpur,Yeshwanthpur Circle,7013,50.274459,1.0318957,15.451691,34.411781,1,Overcast,No
2023-04-30,Indiranagar,100 Feet Road,41972,27.995579,1.5,100,100,1,Clear,No
2023-04-30,Indiranagar,CMH Road,38978,42.164149,1.5,100,100,2,Clear,No
2023-04-30,Whitefield,ITPL Main Road,20831,32.291348,1.3009464,73.008174,100,4,Clear,No
2023-04-30,Koramangala,Sony World Junction,41887,30.903859,1.5,100,100,1,Clear,Yes
2023-04-30,Koramangala,Sarjapur Road,55212,30.757619,1.5,100,100,2,Clear,No
2023-04-30,M.G. Road,Trinity Circle,11818,44.168806,1.1437887,41.117293,63.483524,0,Fog,No
2023-04-30,M.G. Road,Anil Kumble Circle,36676,20.202547,1.5,100,100,2,Windy,Yes
2023-04-30,Jayanagar,Jayanagar 4th Block,20258,39.341314,1.1405986,68.068338,100,1,Clear,No
2023-04-30,Jayanagar,South End Circle,18297,26.986198,1.219733,62.190601,86.958281,1,Fog,No
2023-04-30,Hebbal,Hebbal Flyover,43120,20,1.5,100,100,2,Clear,No
2023-05-01,Indiranagar,CMH Road,31236,35.090611,1.5,100,100,1,Clear,No
2023-05-01,Whitefield,Marathahalli Bridge,25186,30.239115,1.5,77.006761,100,4,Overcast,Yes
2023-05-01,Koramangala,Sony World Junction,42608,43.759021,1.5,100,100,2,Clear,No
2023-05-01,Koramangala,Sarjapur Road,14607,45.976372,1.0732455,40.289638,73.377716,1,Clear,No
2023-05-01,M.G. Road,Trinity Circle,37401,38.20796,1.5,100,100,2,Clear,No
2023-05-01,M.G. Road,Anil Kumble Circle,23534,49.025086,1.3076919,78.080657,100,2,Clear,No
2023-05-01,Jayanagar,Jayanagar 4th Block,19066,36.647569,1.3329309,68.068462,100,0,Windy,No
2023-05-01,Jayanagar,South End Circle,18255,43.794175,1.1629181,63.259311,93.797522,0,Overcast,No
2023-05-01,Hebbal,Hebbal Flyover,30784,32.639966,1.5,100,100,3,Windy,No
2023-05-01,Hebbal,Ballari Road,19434,36.962187,1.1908744,67.522482,100,1,Overcast,No
2023-05-02,Indiranagar,100 Feet Road,38297,22.933859,1.5,100,100,3,Clear,No
2023-05-02,Indiranagar,CMH Road,39523,44.982828,1.5,100,100,0,Fog,No
2023-05-02,Whitefield,Marathahalli Bridge,15182,39.72174,1.3482806,46.5114,73.648681,0,Clear,No
2023-05-02,Koramangala,Sony World Junction,55703,21.164,1.5,100,100,1,Clear,No
2023-05-02,M.G. Road,Trinity Circle,25471,21.613696,1.5,75.217046,100,2,Clear,Yes
2023-05-02,Jayanagar,Jayanagar 4th Block,9521,41.575991,1.1502806,35.524769,48.743507,0,Clear,Yes
2023-05-02,Jayanagar,South End Circle,29259,41.087393,1.5,99.207,100,2,Clear,No
2023-05-03,Indiranagar,CMH Road,24362,38.513572,1.0620225,88.468799,100,0,Clear,No
2023-05-03,Whitefield,ITPL Main Road,11523,27.045104,1.3370619,37.148191,62.399093,0,Rain,No
2023-05-03,Koramangala,Sony World Junction,30565,38.296129,1.5,95.558949,100,2,Windy,Yes
2023-05-03,Electronic City,Hosur Road,18701,59.702471,1.044024,64.147364,89.683109,0,Clear,No
2023-05-03,M.G. Road,Trinity Circle,42983,46.954806,1.5,100,100,1,Windy,No
2023-05-03,M.G. Road,Anil Kumble Circle,38258,32.723079,1.5,100,100,0,Clear,No
2023-05-03,Hebbal,Hebbal Flyover,21366,46.053104,1.1810168,73.898929,100,3,Clear,No
2023-05-03,Hebbal,Ballari Road,38242,24.269039,1.5,100,100,3,Overcast,No
2023-05-03,Yeshwanthpur,Yeshwanthpur Circle,29263,20,1.5,96.303644,100,3,Fog,No
2023-05-03,Yeshwanthpur,Tumkur Road,8336,55.708209,1.3606638,35.607079,43.731357,0,Clear,No
2023-05-04,Indiranagar,100 Feet Road,12783,45.015495,1.328393,48.132492,64.969456,0,Clear,No
2023-05-04,Indiranagar,CMH Road,27074,20,1.5,92.172302,100,1,Clear,No
2023-05-04,Whitefield,Marathahalli Bridge,16337,39.474404,1.3116802,61.61192,83.928078,3,Clear,No
2023-05-04,Koramangala,Sony World Junction,30041,50.301441,1.5,91.857258,100,1,Clear,No
2023-05-04,Koramangala,Sarjapur Road,48012,31.652515,1.5,100,100,1,Rain,No
2023-05-04,Electronic City,Silk Board Junction,20998,36.8681,1.0617156,60.858282,100,0,Clear,No
2023-05-04,M.G. Road,Anil Kumble Circle,45911,42.813362,1.5,100,100,2,Rain,No
2023-05-04,Jayanagar,Jayanagar 4th Block,18361,54.902647,1.2815597,69.71011,88.858976,0,Clear,No
2023-05-04,Hebbal,Ballari Road,20576,58.180525,1.0180486,69.900062,100,0,Clear,No
2023-05-05,Indiranagar,100 Feet Road,40205,34.601784,1.5,100,100,5,Windy,No
2023-05-05,Indiranagar,CMH Road,37243,38.289447,1.5,100,100,2,Clear,No
2023-05-05,Whitefield,Marathahalli Bridge,13275,48.852878,1.2169851,48.544363,62.032804,1,Clear,No
2023-05-05,Whitefield,ITPL Main Road,27219,26.177733,1.5,84.464456,100,4,Rain,No
2023-05-05,Koramangala,Sarjapur Road,30666,44.902502,1.5,100,100,3,Fog,No
2023-05-05,M.G. Road,Trinity Circle,41346,27.990667,1.5,100,100,1,Clear,No
2023-05-05,M.G. Road,Anil Kumble Circle,48326,21.894252,1.5,100,100,3,Clear,Yes
2023-05-05,Jayanagar,Jayanagar 4th Block,16727,41.302957,1.2369978,51.386938,80.652178,1,Clear,No
2023-05-05,Jayanagar,South End Circle,29637,31.336864,1.5,98.57772,100,3,Clear,Yes
2023-05-05,Yeshwanthpur,Tumkur Road,17752,48.549437,1.2242437,51.543991,85.216768,0,Clear,No
2023-05-06,Indiranagar,CMH Road,52646,34.76812,1.5,100,100,0,Windy,No
2023-05-06,Whitefield,ITPL Main Road,16291,40.808188,1.3887198,46.668475,84.172542,0,Fog,Yes
2023-05-06,Koramangala,Sarjapur Road,45449,25.090158,1.5,100,100,2,Clear,No
2023-05-06,M.G. Road,Trinity Circle,52640,40.177435,1.5,100,100,1,Clear,No
2023-05-06,M.G. Road,Anil Kumble Circle,53409,29.900209,1.5,100,100,1,Overcast,No
2023-05-06,Jayanagar,Jayanagar 4th Block,42892,57.56214,1.5,100,100,2,Clear,No
2023-05-06,Jayanagar,South End Circle,27674,55.5227,1.5,94.532556,100,0,Fog,No
2023-05-06,Hebbal,Hebbal Flyover,33159,30.204805,1.5,100,100,4,Clear,No
2023-05-06,Yeshwanthpur,Tumkur Road,14044,44.289436,1.3106927,47.031439,68.985503,0,Clear,No
2023-05-07,Indiranagar,100 Feet Road,46987,46.776349,1.5,100,100,0,Clear,No
2023-05-07,Indiranagar,CMH Road,35813,47.453508,1.5,100,100,5,Overcast,No
2023-05-07,Whitefield,ITPL Main Road,16954,55.993745,1.0792189,46.752107,82.398871,0,Clear,No
2023-05-07,Koramangala,Sony World Junction,58253,28.455296,1.5,100,100,2,Clear,No
2023-05-07,Koramangala,Sarjapur Road,26452,25.497151,1.5,95.222593,100,0,Windy,No
2023-05-07,Electronic City,Hosur Road,11928,38.68229,1.1889886,43.152387,56.635222,0,Clear,No
2023-05-07,Electronic City,Silk Board Junction,20818,53.033899,1.0157591,66.0705,100,1,Clear,No
2023-05-07,M.G. Road,Trinity Circle,37279,36.633234,1.5,100,100,1,Clear,No
2023-05-07,Jayanagar,Jayanagar 4th Block,27025,33.668621,1.5,94.732719,100,3,Clear,No
2023-05-08,Indiranagar,100 Feet Road,24722,22.422692,1.0357468,84.226509,100,2,Clear,No
2023-05-08,Indiranagar,CMH Road,48088,49.465293,1.5,100,100,3,Rain,No
2023-05-08,Koramangala,Sony World Junction,56121,23.901945,1.5,100,100,2,Rain,No
2023-05-08,Koramangala,Sarjapur Road,28505,20,1.5,100,100,1,Clear,No
2023-05-08,M.G. Road,Trinity Circle,49841,34.370912,1.5,100,100,2,Rain,No
2023-05-08,M.G. Road,Anil Kumble Circle,37524,47.772452,1.5,100,100,5,Clear,Yes
2023-05-08,Jayanagar,Jayanagar 4th Block,16270,62.475744,1.104991,61.827338,84.600861,0,Clear,No
2023-05-08,Jayanagar,South End Circle,37604,29.558604,1.5,100,100,4,Clear,No
2023-05-08,Hebbal,Hebbal Flyover,18540,33.380691,1.1988008,69.18222,89.46394,1,Clear,No
2023-05-08,Yeshwanthpur,Yeshwanthpur Circle,12045,51.783719,1.2085484,40.922445,64.394525,0,Clear,No
2023-05-09,Indiranagar,100 Feet Road,45897,40.768542,1.5,100,100,3,Overcast,No
2023-05-09,Indiranagar,CMH Road,44015,49.531115,1.5,100,100,1,Overcast,No
2023-05-09,Whitefield,Marathahalli Bridge,27515,46.134763,1.5,92.39777,100,3,Overcast,No
2023-05-09,Koramangala,Sony World Junction,28477,42.261293,1.5,99.479287,100,1,Rain,No
2023-05-09,Koramangala,Sarjapur Road,43595,48.958094,1.5,100,100,2,Clear,No
2023-05-09,M.G. Road,Anil Kumble Circle,42395,26.401007,1.5,100,100,1,Overcast,No
2023-05-09,Jayanagar,Jayanagar 4th Block,34345,57.512136,1.5,100,100,2,Clear,No
2023-05-09,Hebbal,Hebbal Flyover,7950,67.801424,1.372996,21.114005,43.566052,1,Clear,No
